# started on Tue Nov  1 12:31:46 2022

1864.98,msec,task-clock,1864980327,100.00,0.999,CPUs utilized
15,,context-switches,1864980327,100.00,8.043,/sec
0,,cpu-migrations,1864980327,100.00,0.000,/sec
49271,,page-faults,1864980327,100.00,26.419,K/sec
3315923033,,cycles,249343576,13.38,1.778,GHz
3801721421,,instructions,377160213,20.24,1.15,insn per cycle
381318595,,branches,376534124,20.20,204.463,M/sec
1641702,,branch-misses,375577716,20.15,0.43,of all branches
1019193476,,L1-dcache-loads,247672979,13.29,546.490,M/sec
33217114,,L1-dcache-load-misses,247738263,13.29,3.26,of all L1-dcache accesses
32971376,,LLC-loads,247871313,13.30,17.679,M/sec
1074511,,LLC-load-misses,247846969,13.30,3.26,of all LL-cache accesses
3218398834,,L1-icache-loads,247824321,13.30,1.726,G/sec
589675,,L1-icache-load-misses,247814193,13.30,0.02,of all L1-icache accesses
970500413,,dTLB-loads,247816191,13.30,520.381,M/sec
15178240,,dTLB-load-misses,247583250,13.29,1.56,of all dTLB cache accesses
3691319877,,iTLB-loads,371395998,19.93,1.979,G/sec
123774,,iTLB-load-misses,371385734,19.93,0.00,of all iTLB cache accesses
11579838,,L1-dcache-prefetches,372224085,19.97,6.209,M/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
