# started on Tue Nov  1 12:28:38 2022

1745.69,msec,task-clock,1745694187,100.00,0.999,CPUs utilized
35,,context-switches,1745694187,100.00,20.049,/sec
0,,cpu-migrations,1745694187,100.00,0.000,/sec
49273,,page-faults,1745694187,100.00,28.225,K/sec
3091631442,,cycles,236399539,13.55,1.771,GHz
4133331128,,instructions,354629473,20.33,1.34,insn per cycle
395209981,,branches,354186441,20.30,226.391,M/sec
2317856,,branch-misses,349491463,20.03,0.59,of all branches
813845469,,L1-dcache-loads,231749127,13.29,466.202,M/sec
30955187,,L1-dcache-load-misses,231756004,13.29,3.80,of all L1-dcache accesses
33375278,,LLC-loads,231677566,13.28,19.119,M/sec
1075680,,LLC-load-misses,231678622,13.28,3.22,of all LL-cache accesses
3025387996,,L1-icache-loads,231657479,13.28,1.733,G/sec
536020,,L1-icache-load-misses,231724816,13.28,0.02,of all L1-icache accesses
797814867,,dTLB-loads,231755591,13.29,457.019,M/sec
2161580,,dTLB-load-misses,231648627,13.28,0.27,of all dTLB cache accesses
3991353156,,iTLB-loads,347475478,19.92,2.286,G/sec
127542,,iTLB-load-misses,347562147,19.92,0.00,of all iTLB cache accesses
13490314,,L1-dcache-prefetches,347541304,19.92,7.728,M/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
