# started on Sun Nov 20 15:43:18 2022

3678.92,msec,task-clock,0.13%,3678924451,100.00,0.995,CPUs utilized
32,,context-switches,24.22%,3678924451,100.00,8.682,/sec
0,,cpu-migrations,0.00%,3678924451,100.00,0.000,/sec
49271,,page-faults,0.00%,3678924451,100.00,13.368,K/sec
5833740103,,cycles,0.12%,611535660,16.66,1.583,GHz
0,,stalled-cycles-frontend,0.00%,612748319,16.69,,
0,,stalled-cycles-backend,0.00%,619330340,16.87,0.00,backend cycles idle
3713294742,,instructions,0.21%,618023075,16.84,0.64,insn per cycle
379648051,,branches,0.18%,613970577,16.73,103.006,M/sec
21766689,,branch-misses,0.16%,610383412,16.63,5.77,of all branches
1431826554,,L1-dcache-loads,0.13%,610459212,16.63,388.483,M/sec
20865448,,L1-dcache-load-misses,0.27%,610259464,16.62,1.46,of all L1-dcache accesses
70007088,,LLC-loads,1.05%,610424874,16.63,18.994,M/sec
20953406,,LLC-load-misses,2.51%,610310685,16.63,33.60,of all LL-cache accesses
703205510,,L1-icache-loads,0.55%,610531764,16.63,190.794,M/sec
4473686,,L1-icache-load-misses,1.31%,610193784,16.62,0.66,of all L1-icache accesses
1449005772,,dTLB-loads,0.17%,610266638,16.62,393.144,M/sec
46597681,,dTLB-load-misses,0.65%,610134011,16.62,3.23,of all dTLB cache accesses
710440599,,iTLB-loads,0.49%,611574087,16.66,192.757,M/sec
42,,iTLB-load-misses,104.42%,610244018,16.62,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,613195153,16.70,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,608932791,16.59,0.000,/sec
