# started on Sun Nov 20 15:06:25 2022

3410.79,msec,task-clock,2.14%,3410793079,100.00,0.902,CPUs utilized
34,,context-switches,702.89%,3410793079,100.00,9.337,/sec
0,,cpu-migrations,0.00%,3410793079,100.00,0.000,/sec
49273,,page-faults,0.00%,3410793079,100.00,13.532,K/sec
5407667014,,cycles,2.10%,567229664,16.67,1.485,GHz
0,,stalled-cycles-frontend,0.00%,567811752,16.69,,
0,,stalled-cycles-backend,0.00%,572608688,16.83,0.00,backend cycles idle
3561162005,,instructions,0.58%,571952063,16.81,0.62,insn per cycle
377200170,,branches,0.60%,574770088,16.89,103.589,M/sec
19192977,,branch-misses,2.80%,576190809,16.93,5.07,of all branches
1416808685,,L1-dcache-loads,0.72%,574303353,16.88,389.092,M/sec
21352970,,L1-dcache-load-misses,2.23%,571436866,16.79,1.46,of all L1-dcache accesses
58345353,,LLC-loads,3.80%,565997767,16.63,16.023,M/sec
16568238,,LLC-load-misses,6.01%,563771725,16.57,26.63,of all LL-cache accesses
744205438,,L1-icache-loads,0.64%,562895649,16.54,204.378,M/sec
4556338,,L1-icache-load-misses,14.31%,562565740,16.53,0.58,of all L1-icache accesses
1415999140,,dTLB-loads,0.76%,562588816,16.53,388.870,M/sec
50772662,,dTLB-load-misses,1.36%,562385765,16.53,3.46,of all dTLB cache accesses
769378004,,iTLB-loads,0.63%,562738285,16.54,211.291,M/sec
12,,iTLB-load-misses,1000.17%,563011844,16.55,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,563557345,16.56,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,562756176,16.54,0.000,/sec
