# started on Sun Nov 20 15:34:05 2022

3604.93,msec,task-clock,3604925756,100.00,0.998,CPUs utilized
44,,context-switches,3604925756,100.00,12.206,/sec
0,,cpu-migrations,3604925756,100.00,0.000,/sec
49270,,page-faults,3604925756,100.00,13.667,K/sec
5714993309,,cycles,598350828,16.64,1.585,GHz
0,,stalled-cycles-frontend,604286347,16.80,,
0,,stalled-cycles-backend,604266749,16.80,0.00,backend cycles idle
3972041285,,instructions,601389167,16.72,0.70,insn per cycle
442439928,,branches,598273214,16.63,122.732,M/sec
22578192,,branch-misses,597915053,16.62,5.10,of all branches
1377021541,,L1-dcache-loads,599719564,16.67,381.983,M/sec
21426170,,L1-dcache-load-misses,599456040,16.67,1.56,of all L1-dcache accesses
62663918,,LLC-loads,599304937,16.66,17.383,M/sec
21554037,,LLC-load-misses,597735596,16.62,34.40,of all LL-cache accesses
736919720,,L1-icache-loads,598040352,16.63,204.420,M/sec
4229187,,L1-icache-load-misses,598535927,16.64,0.57,of all L1-icache accesses
1414598823,,dTLB-loads,598513976,16.64,392.407,M/sec
49030602,,dTLB-load-misses,599598533,16.67,3.47,of all dTLB cache accesses
740926243,,iTLB-loads,598197259,16.63,205.532,M/sec
227,,iTLB-load-misses,601071821,16.71,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,597126466,16.60,0.000,/sec
0,,L1-dcache-prefetch-misses,598561027,16.64,0.000,/sec
