# started on Sun Nov  6 14:57:55 2022

3623.66,msec,task-clock,0.09%,3623663059,100.00,0.995,CPUs utilized
39,,context-switches,15.45%,3623663059,100.00,10.735,/sec
1,,cpu-migrations,12.30%,3623663059,100.00,0.275,/sec
49275,,page-faults,0.00%,3623663059,100.00,13.563,K/sec
5742040079,,cycles,0.09%,607632430,16.81,1.580,GHz
0,,stalled-cycles-frontend,0.00%,609730061,16.87,,
0,,stalled-cycles-backend,0.00%,612706661,16.95,0.00,backend cycles idle
4042339857,,instructions,0.34%,613362617,16.97,0.70,insn per cycle
405443647,,branches,0.31%,612099397,16.93,111.597,M/sec
17617655,,branch-misses,0.28%,608207630,16.82,4.31,of all branches
1352801465,,L1-dcache-loads,0.20%,600812256,16.62,372.356,M/sec
21061089,,L1-dcache-load-misses,0.33%,596876290,16.51,1.53,of all L1-dcache accesses
60055001,,LLC-loads,0.30%,596929962,16.51,16.530,M/sec
19056152,,LLC-load-misses,0.21%,596821589,16.51,32.13,of all LL-cache accesses
809461125,,L1-icache-loads,0.43%,598151652,16.55,222.802,M/sec
4034595,,L1-icache-load-misses,0.68%,598008788,16.54,0.49,of all L1-icache accesses
1377221099,,dTLB-loads,0.42%,598079580,16.54,379.077,M/sec
47385186,,dTLB-load-misses,1.19%,598487164,16.56,3.49,of all dTLB cache accesses
856887683,,iTLB-loads,0.41%,598260834,16.55,235.856,M/sec
102,,iTLB-load-misses,31.53%,598253747,16.55,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,599617655,16.59,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,600848344,16.62,0.000,/sec
