# started on Sun Nov 20 15:32:16 2022

3596.54,msec,task-clock,3596539858,100.00,0.995,CPUs utilized
45,,context-switches,3596539858,100.00,12.512,/sec
2,,cpu-migrations,3596539858,100.00,0.556,/sec
49271,,page-faults,3596539858,100.00,13.700,K/sec
5696464508,,cycles,596016167,16.61,1.584,GHz
0,,stalled-cycles-frontend,599905564,16.72,,
0,,stalled-cycles-backend,601292260,16.76,0.00,backend cycles idle
3743032027,,instructions,597867884,16.66,0.66,insn per cycle
431370400,,branches,596976753,16.64,119.940,M/sec
22567774,,branch-misses,595644662,16.60,5.23,of all branches
1400247096,,L1-dcache-loads,596806449,16.63,389.332,M/sec
20589682,,L1-dcache-load-misses,597597495,16.65,1.47,of all L1-dcache accesses
59939968,,LLC-loads,599166408,16.70,16.666,M/sec
19945959,,LLC-load-misses,598462152,16.68,33.28,of all LL-cache accesses
721059295,,L1-icache-loads,601565819,16.76,200.487,M/sec
4329667,,L1-icache-load-misses,598702757,16.68,0.60,of all L1-icache accesses
1400547876,,dTLB-loads,599357497,16.70,389.415,M/sec
48159707,,dTLB-load-misses,596362248,16.62,3.44,of all dTLB cache accesses
737102381,,iTLB-loads,600888825,16.74,204.948,M/sec
203,,iTLB-load-misses,600127057,16.72,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,596229327,16.61,0.000,/sec
0,,L1-dcache-prefetch-misses,592942294,16.52,0.000,/sec
