# started on Tue Nov 15 00:31:42 2022

585.18,msec,task-clock,0.34%,585183815,100.00,0.992,CPUs utilized
7,,context-switches,8.51%,585183815,100.00,11.879,/sec
1,,cpu-migrations,15.35%,585183815,100.00,1.697,/sec
49273,,page-faults,0.00%,585183815,100.00,83.619,K/sec
1677367405,,cycles,0.38%,178565940,30.54,2.847,GHz
3698303655,,instructions,0.80%,226424674,38.72,2.19,insn per cycle
365878666,,branches,0.79%,230408149,39.40,620.919,M/sec
1061397,,branch-misses,1.44%,233052550,39.85,0.29,of all branches
734443744,,L1-dcache-loads,0.76%,233066154,39.85,1.246,G/sec
37412691,,L1-dcache-load-misses,2.87%,230339974,39.39,5.20,of all L1-dcache accesses
2958947,,LLC-loads,3.11%,178486954,30.52,5.022,M/sec
1560743,,LLC-load-misses,1.53%,175848581,30.07,49.36,of all LL-cache accesses
<not supported>,,L1-icache-loads,0.00%,0,100.00,,
141287,,L1-icache-load-misses,3.50%,175869682,30.07,,
730453925,,dTLB-loads,0.86%,175879822,30.08,1.240,G/sec
158033,,dTLB-load-misses,1.82%,175890633,30.08,0.02,of all dTLB cache accesses
7647,,iTLB-loads,17.49%,175884605,30.08,12.977,K/sec
137398,,iTLB-load-misses,5.60%,175849900,30.07,1592.00,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0.00%,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
