# started on Tue Nov  1 12:30:14 2022

2101.22,msec,task-clock,2101220743,100.00,0.945,CPUs utilized
174,,context-switches,2101220743,100.00,82.809,/sec
4,,cpu-migrations,2101220743,100.00,1.904,/sec
49272,,page-faults,2101220743,100.00,23.449,K/sec
3340061037,,cycles,287637175,13.69,1.590,GHz
3959733185,,instructions,428174888,20.39,1.19,insn per cycle
387875644,,branches,427073513,20.33,184.595,M/sec
2286191,,branch-misses,420174194,20.01,0.59,of all branches
833786352,,L1-dcache-loads,287351161,13.68,396.810,M/sec
92223013,,L1-dcache-load-misses,288111665,13.72,11.06,of all L1-dcache accesses
31801309,,LLC-loads,286547385,13.64,15.135,M/sec
6726499,,LLC-load-misses,281863081,13.42,21.15,of all LL-cache accesses
3257464342,,L1-icache-loads,278391465,13.25,1.550,G/sec
700777,,L1-icache-load-misses,274131856,13.05,0.02,of all L1-icache accesses
813210448,,dTLB-loads,273317048,13.01,387.018,M/sec
2458789,,dTLB-load-misses,272463185,12.97,0.30,of all dTLB cache accesses
3981638860,,iTLB-loads,408361081,19.44,1.895,G/sec
126270,,iTLB-load-misses,409167133,19.48,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,414405039,19.73,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
