# started on Tue Nov  1 12:30:30 2022

2163.65,msec,task-clock,2163647475,100.00,0.810,CPUs utilized
467,,context-switches,2163647475,100.00,215.839,/sec
11,,cpu-migrations,2163647475,100.00,5.084,/sec
49273,,page-faults,2163647475,100.00,22.773,K/sec
3535142928,,cycles,282873437,13.07,1.634,GHz
4053189762,,instructions,428573668,19.80,1.15,insn per cycle
404658784,,branches,425733662,19.66,187.026,M/sec
3517794,,branch-misses,436568326,20.16,0.87,of all branches
901293066,,L1-dcache-loads,298302261,13.78,416.562,M/sec
95653494,,L1-dcache-load-misses,289057248,13.35,10.61,of all L1-dcache accesses
34519096,,LLC-loads,289017903,13.35,15.954,M/sec
6912425,,LLC-load-misses,292491671,13.51,20.02,of all LL-cache accesses
3401643480,,L1-icache-loads,288663887,13.33,1.572,G/sec
1864432,,L1-icache-load-misses,286328184,13.23,0.05,of all L1-icache accesses
850263813,,dTLB-loads,297168244,13.73,392.977,M/sec
3074216,,dTLB-load-misses,293532578,13.56,0.36,of all dTLB cache accesses
4009078993,,iTLB-loads,438076472,20.23,1.853,G/sec
131305,,iTLB-load-misses,424817894,19.62,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,425413101,19.65,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
