# started on Sun Nov  6 16:16:24 2022

2510.50,msec,task-clock,1.17%,2510498535,100.00,1.000,CPUs utilized
20,,context-switches,4.25%,2510498535,100.00,7.970,/sec
0,,cpu-migrations,0.00%,2510498535,100.00,0.000,/sec
65665,,page-faults,0.00%,2510498535,100.00,26.168,K/sec
6999095185,,cycles,0.13%,328490686,13.09,2.789,GHz
9104791711,,instructions,0.08%,496382632,19.78,1.30,insn per cycle
468877006,,branches,0.16%,500349033,19.94,186.849,M/sec
1980889,,branch-misses,0.39%,503709155,20.07,0.42,of all branches
5138112105,,L1-dcache-loads,0.21%,335851564,13.38,2.048,G/sec
24266698,,L1-dcache-load-misses,0.98%,335835896,13.38,0.48,of all L1-dcache accesses
35169810,,LLC-loads,0.82%,335819335,13.38,14.015,M/sec
1131741,,LLC-load-misses,0.32%,335849101,13.38,3.24,of all LL-cache accesses
6869496727,,L1-icache-loads,0.13%,335862181,13.38,2.738,G/sec
767389,,L1-icache-load-misses,1.38%,335874878,13.38,0.01,of all L1-icache accesses
5016846546,,dTLB-loads,0.14%,335870771,13.38,1.999,G/sec
2614756,,dTLB-load-misses,1.13%,336102117,13.39,0.05,of all dTLB cache accesses
9137966963,,iTLB-loads,0.09%,503679793,20.07,3.642,G/sec
220854,,iTLB-load-misses,0.91%,501795886,20.00,0.00,of all iTLB cache accesses
15732418,,L1-dcache-prefetches,0.38%,497564449,19.83,6.269,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
