# started on Sun Nov  6 16:15:42 2022

2417.39,msec,task-clock,2417390116,100.00,1.000,CPUs utilized
25,,context-switches,2417390116,100.00,10.342,/sec
0,,cpu-migrations,2417390116,100.00,0.000,/sec
65665,,page-faults,2417390116,100.00,27.164,K/sec
7036885697,,cycles,321658004,13.31,2.911,GHz
9124875605,,instructions,485354473,20.09,1.30,insn per cycle
481463448,,branches,489614402,20.26,199.167,M/sec
2116788,,branch-misses,491549917,20.34,0.44,of all branches
5027035426,,L1-dcache-loads,327559169,13.56,2.080,G/sec
24635102,,L1-dcache-load-misses,324013966,13.41,0.49,of all L1-dcache accesses
31937106,,LLC-loads,320039170,13.24,13.211,M/sec
1131152,,LLC-load-misses,319838840,13.24,3.54,of all LL-cache accesses
6891679390,,L1-icache-loads,319805633,13.23,2.851,G/sec
895161,,L1-icache-load-misses,319820684,13.24,0.01,of all L1-icache accesses
5058021914,,dTLB-loads,319853700,13.24,2.092,G/sec
2475739,,dTLB-load-misses,319821408,13.24,0.05,of all dTLB cache accesses
9075058206,,iTLB-loads,479699210,19.85,3.754,G/sec
218484,,iTLB-load-misses,479656131,19.85,0.00,of all iTLB cache accesses
15398618,,L1-dcache-prefetches,479705912,19.85,6.370,M/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
