# started on Sun Nov  6 14:28:42 2022

500.80,msec,task-clock,500797571,100.00,0.999,CPUs utilized
13,,context-switches,500797571,100.00,25.959,/sec
1,,cpu-migrations,500797571,100.00,1.997,/sec
49273,,page-faults,500797571,100.00,98.389,K/sec
1729627013,,cycles,143887437,28.75,3.454,GHz
3863919853,,instructions,183770519,36.71,2.23,insn per cycle
368623145,,branches,187760290,37.51,736.072,M/sec
1523915,,branch-misses,191793332,38.32,0.41,of all branches
677041073,,L1-dcache-loads,195793763,39.12,1.352,G/sec
52888280,,L1-dcache-load-misses,199770635,39.91,7.81,of all L1-dcache accesses
4185308,,LLC-loads,159895782,31.94,8.357,M/sec
765376,,LLC-load-misses,159889357,31.94,18.29,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
773880,,L1-icache-load-misses,159913719,31.95,,
774075130,,dTLB-loads,156886236,31.34,1.546,G/sec
160612,,dTLB-load-misses,152888236,30.54,0.02,of all dTLB cache accesses
2273,,iTLB-loads,148861619,29.74,4.539,K/sec
99036,,iTLB-load-misses,144836826,28.94,4357.06,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
