# started on Sun Nov 20 15:52:54 2022

3799.96,msec,task-clock,3799963545,100.00,0.999,CPUs utilized
27,,context-switches,3799963545,100.00,7.105,/sec
0,,cpu-migrations,3799963545,100.00,0.000,/sec
65663,,page-faults,3799963545,100.00,17.280,K/sec
6024596039,,cycles,624761424,16.48,1.585,GHz
0,,stalled-cycles-frontend,628556095,16.58,,
0,,stalled-cycles-backend,632569761,16.69,0.00,backend cycles idle
3602753945,,instructions,634182160,16.73,0.60,insn per cycle
435532169,,branches,634345419,16.73,114.615,M/sec
24643319,,branch-misses,633926858,16.72,5.66,of all branches
1464605385,,L1-dcache-loads,634074381,16.72,385.426,M/sec
20858031,,L1-dcache-load-misses,634054771,16.72,1.42,of all L1-dcache accesses
66130482,,LLC-loads,635043389,16.75,17.403,M/sec
24493200,,LLC-load-misses,634217573,16.73,37.04,of all LL-cache accesses
827432197,,L1-icache-loads,636800959,16.80,217.747,M/sec
5102431,,L1-icache-load-misses,633649514,16.71,0.62,of all L1-icache accesses
1440670697,,dTLB-loads,634352232,16.73,379.128,M/sec
48627244,,dTLB-load-misses,631777137,16.66,3.38,of all dTLB cache accesses
839726969,,iTLB-loads,633690829,16.71,220.983,M/sec
32550,,iTLB-load-misses,629651271,16.61,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,625704660,16.50,0.000,/sec
0,,L1-dcache-prefetch-misses,622358690,16.42,0.000,/sec
