# started on Sun Nov 20 15:16:00 2022

3705.29,msec,task-clock,3705287435,100.00,0.999,CPUs utilized
51,,context-switches,3705287435,100.00,13.764,/sec
1,,cpu-migrations,3705287435,100.00,0.270,/sec
49273,,page-faults,3705287435,100.00,13.298,K/sec
5875082196,,cycles,614680762,16.63,1.586,GHz
0,,stalled-cycles-frontend,617797167,16.71,,
0,,stalled-cycles-backend,620108605,16.77,0.00,backend cycles idle
4236263035,,instructions,621413098,16.81,0.72,insn per cycle
563664201,,branches,623327714,16.86,152.124,M/sec
18123694,,branch-misses,622009010,16.82,3.22,of all branches
1506787575,,L1-dcache-loads,624918184,16.90,406.659,M/sec
20587432,,L1-dcache-load-misses,621394651,16.81,1.37,of all L1-dcache accesses
60083812,,LLC-loads,623755108,16.87,16.216,M/sec
19157147,,LLC-load-misses,617230200,16.70,31.88,of all LL-cache accesses
860286531,,L1-icache-loads,614265847,16.62,232.178,M/sec
4649204,,L1-icache-load-misses,609163780,16.48,0.54,of all L1-icache accesses
1477900512,,dTLB-loads,608480320,16.46,398.863,M/sec
51130898,,dTLB-load-misses,609809468,16.49,3.46,of all dTLB cache accesses
852030733,,iTLB-loads,609701746,16.49,229.950,M/sec
284,,iTLB-load-misses,610315548,16.51,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,610443265,16.51,0.000,/sec
0,,L1-dcache-prefetch-misses,612299863,16.56,0.000,/sec
