# started on Tue Nov 22 00:43:40 2022

4370945,,mem_load_retired.l1_miss,99347135,20.63,,
1347349,,mem_load_retired.l2_miss,103355087,21.46,,
455673,,mem_load_retired.l3_miss,107352731,22.29,,
53499853,,l2_rqsts.all_pf,111355914,23.12,,
24437583,,l2_rqsts.pf_hit,111931973,23.24,,
74008851,,l2_rqsts.references,112090735,23.28,,
380248499,,branches,110428907,22.93,,
950931,,branch-misses,106428991,22.10,0.25,of all branches
1676911802,,cycles,102427304,21.27,,
3352691501,,instructions,126386120,26.24,2.00,insn per cycle
678153947,,L1-dcache-loads,122230829,25.38,,
60385996,,L1-dcache-load-misses,119894049,24.90,8.90,of all L1-dcache accesses
6469470,,LLC-loads,119891837,24.90,,
1097515,,LLC-load-misses,119896493,24.90,16.96,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
268294,,L1-icache-load-misses,95938097,19.92,,
789777392,,dTLB-loads,95939083,19.92,,
180538,,dTLB-load-misses,95931377,19.92,0.02,of all dTLB cache accesses
1159,,iTLB-loads,95931125,19.92,,
87292,,iTLB-load-misses,95925933,19.92,7531.67,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
