# started on Tue Nov 15 00:33:57 2022

700.47,msec,task-clock,700472045,100.00,0.999,CPUs utilized
7,,context-switches,700472045,100.00,9.993,/sec
1,,cpu-migrations,700472045,100.00,1.428,/sec
49272,,page-faults,700472045,100.00,70.341,K/sec
1996150862,,cycles,211276686,30.18,2.850,GHz
3397586378,,instructions,267201468,38.17,1.70,insn per cycle
346847151,,branches,271181307,38.74,495.162,M/sec
925243,,branch-misses,275151751,39.31,0.27,of all branches
768351577,,L1-dcache-loads,279149316,39.88,1.097,G/sec
38295107,,L1-dcache-load-misses,279714082,39.96,4.98,of all L1-dcache accesses
9819016,,LLC-loads,220938230,31.56,14.018,M/sec
7698173,,LLC-load-misses,216972600,31.00,78.40,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
133308,,L1-icache-load-misses,212985999,30.43,,
767017310,,dTLB-loads,208994371,29.86,1.095,G/sec
177897,,dTLB-load-misses,207865602,29.70,0.02,of all dTLB cache accesses
1794,,iTLB-loads,207860788,29.70,2.561,K/sec
98577,,iTLB-load-misses,207849824,29.69,5494.82,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
