# started on Sun Nov  6 14:54:06 2022

6994.07,msec,task-clock,0.10%,6994071194,100.00,0.993,CPUs utilized
37,,context-switches,32.57%,6994071194,100.00,5.260,/sec
0,,cpu-migrations,0.00%,6994071194,100.00,0.000,/sec
65666,,page-faults,0.00%,6994071194,100.00,9.336,K/sec
11104994711,,cycles,0.10%,1162640058,16.65,1.579,GHz
0,,stalled-cycles-frontend,0.00%,1167518872,16.72,,
0,,stalled-cycles-backend,0.00%,1168939256,16.74,0.00,backend cycles idle
9163441666,,instructions,0.07%,1173043520,16.80,0.82,insn per cycle
473167113,,branches,0.25%,1169278968,16.75,67.272,M/sec
23364953,,branch-misses,0.28%,1164521418,16.68,4.97,of all branches
6144958140,,L1-dcache-loads,0.09%,1161577039,16.64,873.659,M/sec
21386228,,L1-dcache-load-misses,0.42%,1161254191,16.63,0.35,of all L1-dcache accesses
65363762,,LLC-loads,0.40%,1161146533,16.63,9.293,M/sec
23267692,,LLC-load-misses,0.47%,1160781747,16.63,35.59,of all LL-cache accesses
1475226367,,L1-icache-loads,0.15%,1160987229,16.63,209.740,M/sec
5672370,,L1-icache-load-misses,1.14%,1161044882,16.63,0.38,of all L1-icache accesses
6110475398,,dTLB-loads,0.09%,1161397331,16.63,868.756,M/sec
49891455,,dTLB-load-misses,0.58%,1161222996,16.63,0.82,of all dTLB cache accesses
1492842834,,iTLB-loads,0.10%,1161385527,16.63,212.245,M/sec
58358,,iTLB-load-misses,5.82%,1162242054,16.65,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,1161419493,16.64,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,1164644133,16.68,0.000,/sec
