# started on Tue Nov  1 12:27:49 2022

1954.58,msec,task-clock,0.06%,1954579021,100.00,0.996,CPUs utilized
17,,context-switches,7.15%,1954579021,100.00,8.670,/sec
0,,cpu-migrations,0.00%,1954579021,100.00,0.000,/sec
49272,,page-faults,0.00%,1954579021,100.00,25.127,K/sec
3473011791,,cycles,0.07%,256410817,13.13,1.771,GHz
3865210944,,instructions,0.10%,388202036,19.88,1.11,insn per cycle
389171277,,branches,0.09%,392083445,20.07,198.466,M/sec
1435818,,branch-misses,0.30%,395434904,20.25,0.37,of all branches
823008658,,L1-dcache-loads,0.28%,263690952,13.50,419.710,M/sec
87661360,,L1-dcache-load-misses,0.64%,263797581,13.51,10.89,of all L1-dcache accesses
29161306,,LLC-loads,1.29%,263795371,13.51,14.871,M/sec
5805648,,LLC-load-misses,1.24%,263782196,13.51,19.63,of all LL-cache accesses
3408280524,,L1-icache-loads,0.05%,263821948,13.51,1.738,G/sec
523183,,L1-icache-load-misses,1.79%,262309585,13.43,0.02,of all L1-icache accesses
802870168,,dTLB-loads,0.44%,258292353,13.22,409.440,M/sec
2534807,,dTLB-load-misses,1.09%,255759633,13.09,0.31,of all dTLB cache accesses
3889114618,,iTLB-loads,0.59%,383612798,19.64,1.983,G/sec
94213,,iTLB-load-misses,0.38%,383598757,19.64,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,383629418,19.64,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
