# started on Sun Nov  6 16:51:50 2022

1329.90,msec,task-clock,0.03%,1329897055,100.00,0.998,CPUs utilized
7,,context-switches,13.36%,1329897055,100.00,5.259,/sec
0,,cpu-migrations,0.00%,1329897055,100.00,0.000,/sec
49274,,page-faults,0.00%,1329897055,100.00,37.018,K/sec
3693670343,,cycles,0.04%,177192734,13.33,2.775,GHz
4043606173,,instructions,0.14%,269121303,20.25,1.09,insn per cycle
404649969,,branches,0.09%,273295798,20.56,304.000,M/sec
2128734,,branch-misses,0.35%,272384465,20.49,0.53,of all branches
817590371,,L1-dcache-loads,0.19%,176440561,13.27,614.227,M/sec
88068926,,L1-dcache-load-misses,0.15%,175876748,13.23,10.73,of all L1-dcache accesses
30279405,,LLC-loads,0.40%,175918628,13.23,22.748,M/sec
6634953,,LLC-load-misses,0.33%,175903995,13.23,21.84,of all LL-cache accesses
3625657087,,L1-icache-loads,0.03%,175904940,13.23,2.724,G/sec
489878,,L1-icache-load-misses,1.00%,175917529,13.23,0.01,of all L1-icache accesses
795735233,,dTLB-loads,0.18%,175925664,13.23,597.808,M/sec
2018866,,dTLB-load-misses,0.50%,175881429,13.23,0.25,of all dTLB cache accesses
3868725892,,iTLB-loads,0.13%,263829764,19.85,2.906,G/sec
122969,,iTLB-load-misses,0.15%,264015136,19.86,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,263851607,19.85,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
