# started on Sun Nov  6 16:49:58 2022

1375.42,msec,task-clock,0.09%,1375416682,100.00,1.004,CPUs utilized
12,,context-switches,6.27%,1375416682,100.00,8.769,/sec
0,,cpu-migrations,0.00%,1375416682,100.00,0.000,/sec
49274,,page-faults,0.00%,1375416682,100.00,36.008,K/sec
3828326166,,cycles,0.10%,179562838,13.06,2.798,GHz
4005432897,,instructions,0.38%,271501297,19.75,1.05,insn per cycle
415095393,,branches,0.18%,273269355,19.88,303.343,M/sec
1523361,,branch-misses,0.57%,275848376,20.06,0.36,of all branches
825697997,,L1-dcache-loads,0.36%,183899164,13.38,603.402,M/sec
87632739,,L1-dcache-load-misses,0.49%,183906613,13.38,10.91,of all L1-dcache accesses
31318455,,LLC-loads,0.59%,183914663,13.38,22.887,M/sec
6852251,,LLC-load-misses,0.59%,183853339,13.37,22.69,of all LL-cache accesses
3752778520,,L1-icache-loads,0.11%,183839520,13.37,2.742,G/sec
558720,,L1-icache-load-misses,1.47%,183862527,13.37,0.01,of all L1-icache accesses
805230156,,dTLB-loads,0.21%,183884916,13.38,588.445,M/sec
1990554,,dTLB-load-misses,0.60%,183855751,13.37,0.25,of all dTLB cache accesses
3995302258,,iTLB-loads,0.19%,275798452,20.06,2.920,G/sec
90286,,iTLB-load-misses,0.38%,275789824,20.06,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,274074684,19.94,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
