# started on Sun Nov  6 16:19:52 2022

1260.93,msec,task-clock,1.55%,1260927980,100.00,1.017,CPUs utilized
10,,context-switches,6.24%,1260927980,100.00,8.072,/sec
0,,cpu-migrations,0.00%,1260927980,100.00,0.000,/sec
49275,,page-faults,0.00%,1260927980,100.00,39.773,K/sec
3290108336,,cycles,0.42%,169051396,13.41,2.656,GHz
4197240578,,instructions,0.62%,252985226,20.07,1.27,insn per cycle
426205721,,branches,0.88%,252590498,20.04,344.014,M/sec
1476283,,branch-misses,1.22%,251841933,19.98,0.36,of all branches
795642395,,L1-dcache-loads,0.58%,168416373,13.36,642.206,M/sec
30719110,,L1-dcache-load-misses,1.08%,167866348,13.32,3.77,of all L1-dcache accesses
32443055,,LLC-loads,0.82%,167376788,13.28,26.187,M/sec
1016689,,LLC-load-misses,1.43%,167921966,13.32,3.31,of all LL-cache accesses
3195144963,,L1-icache-loads,0.41%,167924335,13.32,2.579,G/sec
581926,,L1-icache-load-misses,3.12%,167881332,13.32,0.02,of all L1-icache accesses
782223737,,dTLB-loads,0.86%,167878828,13.32,631.375,M/sec
1988861,,dTLB-load-misses,0.77%,167908202,13.32,0.26,of all dTLB cache accesses
4146678106,,iTLB-loads,0.70%,251831932,19.98,3.347,G/sec
92154,,iTLB-load-misses,0.51%,251807987,19.98,0.00,of all iTLB cache accesses
13286146,,L1-dcache-prefetches,0.26%,252196660,20.01,10.724,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
