# started on Sun Nov  6 16:22:50 2022

1727.80,msec,task-clock,2.47%,1727798462,100.00,1.217,CPUs utilized
13,,context-switches,81.70%,1727798462,100.00,9.177,/sec
0,,cpu-migrations,0.00%,1727798462,100.00,0.000,/sec
49272,,page-faults,0.00%,1727798462,100.00,34.781,K/sec
3471358273,,cycles,0.91%,228732791,13.25,2.450,GHz
4002270844,,instructions,0.48%,344854985,19.97,1.09,insn per cycle
387456379,,branches,0.54%,347494942,20.12,273.507,M/sec
2256581,,branch-misses,0.44%,347737925,20.14,0.59,of all branches
806284775,,L1-dcache-loads,0.54%,231869110,13.43,569.160,M/sec
96204661,,L1-dcache-load-misses,0.63%,231867392,13.43,11.77,of all L1-dcache accesses
34142480,,LLC-loads,0.82%,231856204,13.43,24.101,M/sec
6479192,,LLC-load-misses,0.85%,231855877,13.43,20.71,of all LL-cache accesses
3384253477,,L1-icache-loads,0.91%,234475569,13.58,2.389,G/sec
746144,,L1-icache-load-misses,1.79%,231872981,13.43,0.02,of all L1-icache accesses
843670701,,dTLB-loads,0.48%,229281474,13.28,595.551,M/sec
2053958,,dTLB-load-misses,0.96%,230943176,13.37,0.25,of all dTLB cache accesses
3992065000,,iTLB-loads,0.34%,342875491,19.86,2.818,G/sec
123385,,iTLB-load-misses,0.49%,338849159,19.62,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,336883590,19.51,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
