# started on Sun Nov 20 15:14:12 2022

3390.08,msec,task-clock,0.11%,3390077314,100.00,0.997,CPUs utilized
24,,context-switches,11.41%,3390077314,100.00,7.064,/sec
0,,cpu-migrations,0.00%,3390077314,100.00,0.000,/sec
49272,,page-faults,0.00%,3390077314,100.00,14.501,K/sec
5373185230,,cycles,0.10%,564948888,16.70,1.581,GHz
0,,stalled-cycles-frontend,0.00%,566002904,16.74,,
0,,stalled-cycles-backend,0.00%,568405619,16.81,0.00,backend cycles idle
3571136801,,instructions,0.46%,566126028,16.74,0.66,insn per cycle
365726891,,branches,0.33%,564224861,16.68,107.639,M/sec
19231777,,branch-misses,0.20%,562726334,16.64,5.19,of all branches
1517711327,,L1-dcache-loads,0.27%,562713187,16.64,446.685,M/sec
20203580,,L1-dcache-load-misses,0.74%,562841555,16.64,1.33,of all L1-dcache accesses
56313477,,LLC-loads,0.84%,562678456,16.64,16.574,M/sec
16047313,,LLC-load-misses,1.87%,562724394,16.64,28.21,of all LL-cache accesses
803674549,,L1-icache-loads,0.39%,564002278,16.68,236.533,M/sec
4439406,,L1-icache-load-misses,0.69%,564436848,16.69,0.56,of all L1-icache accesses
1538425981,,dTLB-loads,0.19%,562716218,16.64,452.781,M/sec
47933001,,dTLB-load-misses,1.23%,561427206,16.60,3.14,of all dTLB cache accesses
783735567,,iTLB-loads,0.34%,561065666,16.59,230.665,M/sec
0,,iTLB-load-misses,0.00%,562757571,16.64,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,563487482,16.66,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,562673363,16.64,0.000,/sec
