# started on Tue Nov  1 12:24:09 2022

4343.38,msec,task-clock,0.68%,4343379738,100.00,0.972,CPUs utilized
28,,context-switches,375.57%,4343379738,100.00,6.369,/sec
0,,cpu-migrations,0.00%,4343379738,100.00,0.000,/sec
65664,,page-faults,0.00%,4343379738,100.00,14.937,K/sec
7730819122,,cycles,0.09%,579285134,13.35,1.759,GHz
9134471852,,instructions,0.12%,871049904,20.07,1.18,insn per cycle
481511224,,branches,0.30%,874898708,20.16,109.531,M/sec
2193653,,branch-misses,2.40%,875246890,20.16,0.46,of all branches
5040685215,,L1-dcache-loads,0.10%,583556073,13.44,1.147,G/sec
66654563,,L1-dcache-load-misses,0.34%,583666665,13.45,1.32,of all L1-dcache accesses
34673855,,LLC-loads,0.61%,580199716,13.37,7.887,M/sec
8227578,,LLC-load-misses,0.63%,576131340,13.27,23.64,of all LL-cache accesses
7564477047,,L1-icache-loads,0.05%,575732152,13.26,1.721,G/sec
851904,,L1-icache-load-misses,14.82%,575643373,13.26,0.01,of all L1-icache accesses
5077444172,,dTLB-loads,0.12%,575320196,13.25,1.155,G/sec
2962868,,dTLB-load-misses,1.06%,575240636,13.25,0.06,of all dTLB cache accesses
9140683698,,iTLB-loads,0.09%,862956087,19.88,2.079,G/sec
218289,,iTLB-load-misses,0.74%,863039513,19.88,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,863327730,19.89,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
