# started on Sun Nov 20 15:01:01 2022

3734.02,msec,task-clock,0.35%,3734024321,100.00,1.022,CPUs utilized
63,,context-switches,56.62%,3734024321,100.00,17.443,/sec
0,,cpu-migrations,0.00%,3734024321,100.00,0.000,/sec
49273,,page-faults,0.00%,3734024321,100.00,13.642,K/sec
5916428122,,cycles,0.34%,613666290,16.47,1.638,GHz
0,,stalled-cycles-frontend,0.00%,616494817,16.55,,
0,,stalled-cycles-backend,0.00%,620754276,16.66,0.00,backend cycles idle
3908986919,,instructions,0.41%,620956227,16.67,0.68,insn per cycle
385517115,,branches,0.47%,620651594,16.66,106.740,M/sec
20044695,,branch-misses,0.35%,620067370,16.64,5.22,of all branches
1420391894,,L1-dcache-loads,0.43%,621725071,16.69,393.270,M/sec
20865446,,L1-dcache-load-misses,0.45%,622007658,16.70,1.54,of all L1-dcache accesses
64486435,,LLC-loads,0.66%,622666729,16.71,17.855,M/sec
25629842,,LLC-load-misses,1.56%,624662410,16.77,41.56,of all LL-cache accesses
773486517,,L1-icache-loads,0.38%,622573853,16.71,214.158,M/sec
4381847,,L1-icache-load-misses,1.97%,622425962,16.71,0.58,of all L1-icache accesses
1410019239,,dTLB-loads,0.39%,620692267,16.66,390.398,M/sec
47859176,,dTLB-load-misses,1.05%,624046229,16.75,3.51,of all dTLB cache accesses
771243231,,iTLB-loads,0.31%,625535926,16.79,213.537,M/sec
59,,iTLB-load-misses,76.85%,623966404,16.75,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,619894518,16.64,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,614218406,16.49,0.000,/sec
