# started on Sun Nov 20 15:51:04 2022

3499.79,msec,task-clock,3499788305,100.00,0.999,CPUs utilized
41,,context-switches,3499788305,100.00,11.715,/sec
0,,cpu-migrations,3499788305,100.00,0.000,/sec
49273,,page-faults,3499788305,100.00,14.079,K/sec
5547491818,,cycles,577462344,16.54,1.585,GHz
0,,stalled-cycles-frontend,581548310,16.65,,
0,,stalled-cycles-backend,585331896,16.76,0.00,backend cycles idle
3523021262,,instructions,586349004,16.79,0.64,insn per cycle
335275439,,branches,586268272,16.79,95.799,M/sec
17338278,,branch-misses,586507773,16.80,5.17,of all branches
1364679195,,L1-dcache-loads,586291924,16.79,389.932,M/sec
21446224,,L1-dcache-load-misses,588328091,16.85,1.57,of all L1-dcache accesses
60168666,,LLC-loads,585751493,16.77,17.192,M/sec
19709101,,LLC-load-misses,586020013,16.78,32.76,of all LL-cache accesses
667610404,,L1-icache-loads,583815131,16.72,190.757,M/sec
4036666,,L1-icache-load-misses,585381160,16.76,0.60,of all L1-icache accesses
1375519809,,dTLB-loads,581136034,16.64,393.029,M/sec
49025691,,dTLB-load-misses,577404664,16.54,3.56,of all dTLB cache accesses
666980956,,iTLB-loads,574394743,16.45,190.578,M/sec
139,,iTLB-load-misses,574561786,16.45,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,574456637,16.45,0.000,/sec
0,,L1-dcache-prefetch-misses,574454040,16.45,0.000,/sec
