# started on Mon Nov 21 23:50:47 2022

16508830,,mem_load_retired.l1_miss,131403458,20.17,,
9123960,,mem_load_retired.l2_miss,135321715,20.77,,
6818068,,mem_load_retired.l3_miss,139252072,21.37,,
218,,l2_rqsts.all_pf,143348825,22.00,,
0,,l2_rqsts.pf_hit,143753274,22.06,,
65699508,,l2_rqsts.references,143844827,22.08,,
340411837,,branches,143806955,22.07,,
1682285,,branch-misses,143529863,22.03,0.49,of all branches
2010581229,,cycles,147431282,22.63,,
4012756132,,instructions,183552763,28.17,2.00,insn per cycle
756052590,,L1-dcache-loads,180925382,27.77,,
31762576,,L1-dcache-load-misses,177032786,27.17,4.20,of all L1-dcache accesses
10323732,,LLC-loads,173255771,26.59,,
4883416,,LLC-load-misses,165114159,25.34,47.30,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
335522,,L1-icache-load-misses,127547964,19.57,,
800929518,,dTLB-loads,127546408,19.57,,
142082,,dTLB-load-misses,127587651,19.58,0.02,of all dTLB cache accesses
2242,,iTLB-loads,127841790,19.62,,
73988,,iTLB-load-misses,127820186,19.62,3300.09,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
