# started on Sun Nov  6 16:47:32 2022

2964.91,msec,task-clock,0.02%,2964906706,100.00,0.999,CPUs utilized
17,,context-switches,6.28%,2964906706,100.00,5.732,/sec
0,,cpu-migrations,0.00%,2964906706,100.00,0.000,/sec
65664,,page-faults,0.00%,2964906706,100.00,22.140,K/sec
8243178826,,cycles,0.02%,394226091,13.30,2.779,GHz
9148191740,,instructions,0.02%,594105514,20.05,1.11,insn per cycle
473325323,,branches,0.29%,598055756,20.18,159.589,M/sec
2091042,,branch-misses,0.74%,599678526,20.23,0.44,of all branches
5060012630,,L1-dcache-loads,0.07%,399801111,13.49,1.706,G/sec
68743340,,L1-dcache-load-misses,0.26%,399798933,13.49,1.36,of all L1-dcache accesses
34380337,,LLC-loads,0.22%,398675377,13.45,11.592,M/sec
8766394,,LLC-load-misses,0.38%,394715161,13.32,25.39,of all LL-cache accesses
8105065393,,L1-icache-loads,0.03%,391875297,13.22,2.733,G/sec
812342,,L1-icache-load-misses,1.62%,391879990,13.22,0.01,of all L1-icache accesses
5068143725,,dTLB-loads,0.07%,391826739,13.22,1.709,G/sec
2619305,,dTLB-load-misses,0.33%,391717394,13.22,0.05,of all dTLB cache accesses
9140658319,,iTLB-loads,0.03%,587630292,19.83,3.082,G/sec
220756,,iTLB-load-misses,0.06%,587663991,19.83,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,587779250,19.83,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
