# started on Sun Nov  6 16:23:53 2022

1301.41,msec,task-clock,4.06%,1301408172,100.00,0.871,CPUs utilized
15,,context-switches,12.16%,1301408172,100.00,10.044,/sec
0,,cpu-migrations,0.00%,1301408172,100.00,0.000,/sec
49273,,page-faults,0.00%,1301408172,100.00,32.994,K/sec
3458974476,,cycles,0.63%,171588736,13.19,2.316,GHz
3717649325,,instructions,0.35%,259536079,19.95,1.10,insn per cycle
383281090,,branches,0.50%,263485684,20.26,256.648,M/sec
1494683,,branch-misses,0.94%,263874662,20.29,0.39,of all branches
987986526,,L1-dcache-loads,0.45%,175820162,13.52,661.563,M/sec
33611820,,L1-dcache-load-misses,1.74%,175757972,13.51,3.34,of all L1-dcache accesses
30397732,,LLC-loads,1.74%,175985577,13.53,20.355,M/sec
1082211,,LLC-load-misses,0.78%,177688627,13.66,3.48,of all LL-cache accesses
3313174582,,L1-icache-loads,0.59%,175812234,13.52,2.219,G/sec
546157,,L1-icache-load-misses,1.98%,174118167,13.39,0.02,of all L1-icache accesses
1001900214,,dTLB-loads,0.55%,173966278,13.37,670.880,M/sec
14111904,,dTLB-load-misses,3.22%,169927811,13.06,1.43,of all dTLB cache accesses
3699852627,,iTLB-loads,0.50%,253860234,19.52,2.477,G/sec
129594,,iTLB-load-misses,0.45%,251759406,19.35,0.00,of all iTLB cache accesses
11594610,,L1-dcache-prefetches,0.43%,251806030,19.36,7.764,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
