# started on Tue Nov 22 00:16:50 2022

3762891,,mem_load_retired.l1_miss,80117667,18.68,,
860544,,mem_load_retired.l2_miss,84115296,19.62,,
348430,,mem_load_retired.l3_miss,88196463,20.57,,
53921758,,l2_rqsts.all_pf,92176555,21.50,,
26135041,,l2_rqsts.pf_hit,95924906,22.37,,
102856984,,l2_rqsts.references,95922918,22.37,,
301849332,,branches,95919234,22.37,,
727230,,branch-misses,95931812,22.37,0.24,of all branches
1605005626,,cycles,95931360,22.37,,
3234147456,,instructions,119895637,27.96,2.02,insn per cycle
551133878,,L1-dcache-loads,119893603,27.96,,
54177287,,L1-dcache-load-misses,119894851,27.96,9.83,of all L1-dcache accesses
4998213,,LLC-loads,119898030,27.96,,
857204,,LLC-load-misses,116861888,27.25,17.15,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
248943,,L1-icache-load-misses,88902979,20.73,,
634558834,,dTLB-loads,84907532,19.80,,
143997,,dTLB-load-misses,80909382,18.87,0.02,of all dTLB cache accesses
9664,,iTLB-loads,79867619,18.63,,
49913,,iTLB-load-misses,79870945,18.63,516.48,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
