# started on Tue Nov 22 00:16:05 2022

4636091,,mem_load_retired.l1_miss,80588883,18.48,,
1034996,,mem_load_retired.l2_miss,84590515,19.39,,
265317,,mem_load_retired.l3_miss,88590600,20.31,,
47413975,,l2_rqsts.all_pf,92589367,21.23,,
25673051,,l2_rqsts.pf_hit,95985395,22.01,,
83479858,,l2_rqsts.references,95984529,22.01,,
394957993,,branches,95982918,22.01,,
727840,,branch-misses,95980294,22.00,0.18,of all branches
1612501013,,cycles,95974568,22.00,,
3196351049,,instructions,119965325,27.50,1.98,insn per cycle
588782567,,L1-dcache-loads,119961384,27.50,,
64657101,,L1-dcache-load-misses,119961144,27.50,10.98,of all L1-dcache accesses
5629131,,LLC-loads,119988774,27.51,,
902271,,LLC-load-misses,119963941,27.50,16.03,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
251035,,L1-icache-load-misses,95647832,21.93,,
660891136,,dTLB-loads,91649011,21.01,,
177435,,dTLB-load-misses,87623260,20.09,0.03,of all dTLB cache accesses
7018,,iTLB-loads,83654516,19.18,,
50513,,iTLB-load-misses,79985021,18.34,719.76,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
