# started on Sun Nov 20 15:47:50 2022

3497.36,msec,task-clock,3497362778,100.00,0.995,CPUs utilized
48,,context-switches,3497362778,100.00,13.725,/sec
0,,cpu-migrations,3497362778,100.00,0.000,/sec
49273,,page-faults,3497362778,100.00,14.089,K/sec
5543510184,,cycles,574578976,16.47,1.585,GHz
0,,stalled-cycles-frontend,579380769,16.60,,
0,,stalled-cycles-backend,585516794,16.78,0.00,backend cycles idle
3495946949,,instructions,588428825,16.86,0.63,insn per cycle
334633201,,branches,587819148,16.85,95.682,M/sec
17504224,,branch-misses,585782945,16.79,5.23,of all branches
1365834205,,L1-dcache-loads,588717004,16.87,390.533,M/sec
21045400,,L1-dcache-load-misses,586040338,16.80,1.54,of all L1-dcache accesses
60513015,,LLC-loads,589217977,16.89,17.302,M/sec
19287669,,LLC-load-misses,586025322,16.79,31.87,of all LL-cache accesses
667049093,,L1-icache-loads,588291959,16.86,190.729,M/sec
4279855,,L1-icache-load-misses,581254118,16.66,0.64,of all L1-icache accesses
1370641862,,dTLB-loads,577136848,16.54,391.907,M/sec
49192602,,dTLB-load-misses,573361323,16.43,3.59,of all dTLB cache accesses
666578017,,iTLB-loads,573454435,16.43,190.594,M/sec
72,,iTLB-load-misses,574414775,16.46,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,574408213,16.46,0.000,/sec
0,,L1-dcache-prefetch-misses,574075481,16.45,0.000,/sec
