# started on Tue Nov 22 00:46:22 2022

4518619,,mem_load_retired.l1_miss,96022641,20.89,,
1200869,,mem_load_retired.l2_miss,100006826,21.75,,
292606,,mem_load_retired.l3_miss,100008299,21.75,,
41684562,,l2_rqsts.all_pf,100012846,21.75,,
20964128,,l2_rqsts.pf_hit,99921102,21.73,,
58395760,,l2_rqsts.references,95937641,20.87,,
350582430,,branches,95931007,20.87,,
934301,,branch-misses,95900096,20.86,0.27,of all branches
1599663618,,cycles,95893535,20.86,,
3348711579,,instructions,119876584,26.08,2.09,insn per cycle
557048233,,L1-dcache-loads,119883868,26.08,,
53802222,,L1-dcache-load-misses,119887344,26.08,9.66,of all L1-dcache accesses
4912504,,LLC-loads,119911330,26.08,,
990722,,LLC-load-misses,119920025,26.09,20.17,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
269362,,L1-icache-load-misses,95941858,20.87,,
543447123,,dTLB-loads,95940840,20.87,,
204964,,dTLB-load-misses,95929423,20.87,0.04,of all dTLB cache accesses
848,,iTLB-loads,95930971,20.87,,
126874,,iTLB-load-misses,95931876,20.87,14961.56,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
