# started on Sun Nov  6 15:10:50 2022

3456.65,msec,task-clock,3456646649,100.00,0.999,CPUs utilized
36,,context-switches,3456646649,100.00,10.415,/sec
0,,cpu-migrations,3456646649,100.00,0.000,/sec
49273,,page-faults,3456646649,100.00,14.255,K/sec
5478476093,,cycles,576121529,16.71,1.585,GHz
0,,stalled-cycles-frontend,577761470,16.75,,
0,,stalled-cycles-backend,576448783,16.72,0.00,backend cycles idle
3624664682,,instructions,574811869,16.67,0.66,insn per cycle
362383476,,branches,573918249,16.64,104.837,M/sec
18857394,,branch-misses,573617596,16.63,5.20,of all branches
1471714619,,L1-dcache-loads,573698700,16.64,425.764,M/sec
21061376,,L1-dcache-load-misses,573862130,16.64,1.43,of all L1-dcache accesses
58923272,,LLC-loads,574201818,16.65,17.046,M/sec
17889767,,LLC-load-misses,574445412,16.66,30.36,of all LL-cache accesses
799830034,,L1-icache-loads,575093511,16.68,231.389,M/sec
3928694,,L1-icache-load-misses,574300789,16.65,0.49,of all L1-icache accesses
1533060759,,dTLB-loads,576924660,16.73,443.511,M/sec
46523760,,dTLB-load-misses,573554156,16.63,3.03,of all dTLB cache accesses
785372892,,iTLB-loads,574175527,16.65,227.207,M/sec
6,,iTLB-load-misses,572432762,16.60,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,574245416,16.65,0.000,/sec
0,,L1-dcache-prefetch-misses,575690419,16.69,0.000,/sec
