# started on Sun Nov  6 15:10:32 2022

3478.16,msec,task-clock,3478159703,100.00,0.997,CPUs utilized
51,,context-switches,3478159703,100.00,14.663,/sec
1,,cpu-migrations,3478159703,100.00,0.288,/sec
49272,,page-faults,3478159703,100.00,14.166,K/sec
5510882433,,cycles,573555927,16.53,1.584,GHz
0,,stalled-cycles-frontend,578758222,16.68,,
0,,stalled-cycles-backend,580914759,16.74,0.00,backend cycles idle
3715903490,,instructions,585996199,16.89,0.67,insn per cycle
378795202,,branches,588807524,16.97,108.907,M/sec
19237251,,branch-misses,585727747,16.88,5.08,of all branches
1499191498,,L1-dcache-loads,584171722,16.84,431.030,M/sec
21411737,,L1-dcache-load-misses,580888818,16.74,1.43,of all L1-dcache accesses
60616140,,LLC-loads,578446565,16.67,17.428,M/sec
18657448,,LLC-load-misses,577380146,16.64,30.78,of all LL-cache accesses
764389149,,L1-icache-loads,574044676,16.54,219.768,M/sec
4147245,,L1-icache-load-misses,574367547,16.55,0.54,of all L1-icache accesses
1504170945,,dTLB-loads,574095849,16.55,432.462,M/sec
48324746,,dTLB-load-misses,573837963,16.54,3.21,of all dTLB cache accesses
795058059,,iTLB-loads,573597175,16.53,228.586,M/sec
108,,iTLB-load-misses,574647740,16.56,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,573510380,16.53,0.000,/sec
0,,L1-dcache-prefetch-misses,576793790,16.62,0.000,/sec
