# started on Sun Nov  6 16:50:55 2022

1163.78,msec,task-clock,0.26%,1163779626,100.00,0.995,CPUs utilized
9,,context-switches,3.51%,1163779626,100.00,7.702,/sec
0,,cpu-migrations,0.00%,1163779626,100.00,0.000,/sec
49275,,page-faults,0.00%,1163779626,100.00,42.166,K/sec
3236447600,,cycles,0.27%,153677494,13.21,2.770,GHz
3849714502,,instructions,0.22%,233630549,20.09,1.19,insn per cycle
369390775,,branches,0.17%,237596947,20.43,316.101,M/sec
1917778,,branch-misses,20.96%,239844618,20.62,0.51,of all branches
816215668,,L1-dcache-loads,0.38%,160064435,13.76,698.465,M/sec
34084821,,L1-dcache-load-misses,0.49%,159908431,13.75,4.24,of all L1-dcache accesses
30854101,,LLC-loads,0.35%,157910846,13.58,26.403,M/sec
1150674,,LLC-load-misses,0.62%,154072316,13.25,3.69,of all LL-cache accesses
3168704129,,L1-icache-loads,0.10%,151908603,13.06,2.712,G/sec
494161,,L1-icache-load-misses,1.28%,151912050,13.06,0.02,of all L1-icache accesses
825848174,,dTLB-loads,0.07%,151919114,13.06,706.707,M/sec
1980301,,dTLB-load-misses,0.37%,151898890,13.06,0.24,of all dTLB cache accesses
4147689318,,iTLB-loads,0.10%,227840669,19.59,3.549,G/sec
125847,,iTLB-load-misses,0.14%,227827679,19.59,0.00,of all iTLB cache accesses
13019115,,L1-dcache-prefetches,0.21%,227847087,19.59,11.141,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
