# started on Sun Nov  6 16:18:08 2022

2930.94,msec,task-clock,2930937671,100.00,0.997,CPUs utilized
360,,context-switches,2930937671,100.00,122.828,/sec
0,,cpu-migrations,2930937671,100.00,0.000,/sec
65665,,page-faults,2930937671,100.00,22.404,K/sec
8324689002,,cycles,389090242,13.28,2.840,GHz
9248280396,,instructions,585475701,19.98,1.11,insn per cycle
471156340,,branches,584656562,19.95,160.753,M/sec
2048545,,branch-misses,586453924,20.01,0.43,of all branches
5069007986,,L1-dcache-loads,391395521,13.35,1.729,G/sec
69710108,,L1-dcache-load-misses,394104009,13.45,1.38,of all L1-dcache accesses
36645345,,LLC-loads,393452029,13.42,12.503,M/sec
8877905,,LLC-load-misses,390890796,13.34,24.23,of all LL-cache accesses
8171644813,,L1-icache-loads,391261548,13.35,2.788,G/sec
918738,,L1-icache-load-misses,391130768,13.34,0.01,of all L1-icache accesses
5004654422,,dTLB-loads,391064083,13.34,1.708,G/sec
2523055,,dTLB-load-misses,391682727,13.36,0.05,of all dTLB cache accesses
9252258143,,iTLB-loads,586821622,20.02,3.157,G/sec
221049,,iTLB-load-misses,583709303,19.92,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,582973292,19.89,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
