# started on Sun Nov 20 15:10:52 2022

3399.90,msec,task-clock,3399901905,100.00,0.995,CPUs utilized
54,,context-switches,3399901905,100.00,15.883,/sec
0,,cpu-migrations,3399901905,100.00,0.000,/sec
49276,,page-faults,3399901905,100.00,14.493,K/sec
5389871057,,cycles,563705701,16.62,1.585,GHz
0,,stalled-cycles-frontend,568581030,16.76,,
0,,stalled-cycles-backend,570104754,16.81,0.00,backend cycles idle
3551830955,,instructions,574120505,16.92,0.66,insn per cycle
362663152,,branches,570257877,16.81,106.669,M/sec
18962912,,branch-misses,565981137,16.68,5.23,of all branches
1511350279,,L1-dcache-loads,562692680,16.59,444.528,M/sec
20323969,,L1-dcache-load-misses,561965166,16.57,1.34,of all L1-dcache accesses
56949202,,LLC-loads,563546012,16.61,16.750,M/sec
16316201,,LLC-load-misses,566708913,16.71,28.65,of all LL-cache accesses
800778433,,L1-icache-loads,567452396,16.73,235.530,M/sec
4086576,,L1-icache-load-misses,565986679,16.68,0.51,of all L1-icache accesses
1550557293,,dTLB-loads,561735168,16.56,456.059,M/sec
46116141,,dTLB-load-misses,561454880,16.55,2.97,of all dTLB cache accesses
791797396,,iTLB-loads,561494969,16.55,232.888,M/sec
108,,iTLB-load-misses,563356468,16.61,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,562608086,16.58,0.000,/sec
0,,L1-dcache-prefetch-misses,565205884,16.66,0.000,/sec
