# started on Sun Nov 20 15:11:42 2022

3381.62,msec,task-clock,0.11%,3381620078,100.00,0.994,CPUs utilized
24,,context-switches,11.97%,3381620078,100.00,7.056,/sec
0,,cpu-migrations,0.00%,3381620078,100.00,0.000,/sec
49275,,page-faults,0.00%,3381620078,100.00,14.488,K/sec
5359587431,,cycles,0.11%,560172369,16.60,1.576,GHz
0,,stalled-cycles-frontend,0.00%,560057532,16.60,,
0,,stalled-cycles-backend,0.00%,561215492,16.64,0.00,backend cycles idle
3709365543,,instructions,0.30%,562580365,16.68,0.69,insn per cycle
373194111,,branches,0.22%,562703290,16.68,109.725,M/sec
19316743,,branch-misses,0.24%,562580810,16.68,5.24,of all branches
1538418873,,L1-dcache-loads,0.19%,562982789,16.69,452.318,M/sec
19553036,,L1-dcache-load-misses,0.84%,563087028,16.69,1.29,of all L1-dcache accesses
55213696,,LLC-loads,1.12%,562769597,16.68,16.234,M/sec
16243098,,LLC-load-misses,2.77%,562190866,16.66,28.23,of all LL-cache accesses
798403209,,L1-icache-loads,0.25%,562085286,16.66,234.742,M/sec
4092973,,L1-icache-load-misses,0.75%,563246945,16.70,0.51,of all L1-icache accesses
1520510876,,dTLB-loads,0.16%,562838723,16.68,447.053,M/sec
50808026,,dTLB-load-misses,0.75%,565050516,16.75,3.31,of all dTLB cache accesses
780831301,,iTLB-loads,0.21%,562028536,16.66,229.576,M/sec
53,,iTLB-load-misses,44.16%,562768917,16.68,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,560550377,16.62,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,561692649,16.65,0.000,/sec
