# started on Tue Nov 22 00:43:05 2022

4776955,,mem_load_retired.l1_miss,96988008,19.90,,
836945,,mem_load_retired.l2_miss,101006302,20.73,,
309687,,mem_load_retired.l3_miss,105059571,21.56,,
63143949,,l2_rqsts.all_pf,109052562,22.38,,
27204613,,l2_rqsts.pf_hit,111911762,22.96,,
88900957,,l2_rqsts.references,111884449,22.96,,
397373320,,branches,111960105,22.97,,
1293492,,branch-misses,111862332,22.95,0.33,of all branches
1696557003,,cycles,110598852,22.69,,
4171191074,,instructions,134563317,27.61,2.46,insn per cycle
742234481,,L1-dcache-loads,130591230,26.80,,
45561025,,L1-dcache-load-misses,126529355,25.96,6.14,of all L1-dcache accesses
4939134,,LLC-loads,122630518,25.16,,
826299,,LLC-load-misses,119896107,24.60,16.73,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
294070,,L1-icache-load-misses,95932392,19.68,,
663759161,,dTLB-loads,95925428,19.68,,
198025,,dTLB-load-misses,95905065,19.68,0.03,of all dTLB cache accesses
1418,,iTLB-loads,95836682,19.66,,
110929,,iTLB-load-misses,95841020,19.67,7822.92,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
