# started on Tue Nov 15 00:41:21 2022

574.69,msec,task-clock,574694435,100.00,0.999,CPUs utilized
16,,context-switches,574694435,100.00,27.841,/sec
4,,cpu-migrations,574694435,100.00,6.960,/sec
49274,,page-faults,574694435,100.00,85.739,K/sec
1649181007,,cycles,178808847,31.13,2.870,GHz
3290155735,,instructions,222811049,38.79,2.00,insn per cycle
330789371,,branches,222775050,38.79,575.592,M/sec
1112129,,branch-misses,222744906,38.78,0.34,of all branches
631824199,,L1-dcache-loads,222767794,38.79,1.099,G/sec
39678464,,L1-dcache-load-misses,219772149,38.26,6.28,of all L1-dcache accesses
2881322,,LLC-loads,175798164,30.61,5.014,M/sec
1477468,,LLC-load-misses,175767247,30.60,51.28,of all LL-cache accesses
<not supported>,,L1-icache-loads,0,100.00,,
334711,,L1-icache-load-misses,175756831,30.60,,
581215178,,dTLB-loads,175768801,30.60,1.011,G/sec
178973,,dTLB-load-misses,175776583,30.60,0.03,of all dTLB cache accesses
2257,,iTLB-loads,175837644,30.62,3.927,K/sec
134943,,iTLB-load-misses,175825172,30.61,5978.87,of all iTLB cache accesses
<not supported>,,L1-dcache-prefetches,0,100.00,,
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
