# started on Sun Nov  6 16:49:01 2022

1195.82,msec,task-clock,0.17%,1195819442,100.00,0.996,CPUs utilized
4,,context-switches,21.11%,1195819442,100.00,3.333,/sec
0,,cpu-migrations,0.00%,1195819442,100.00,0.000,/sec
49272,,page-faults,0.00%,1195819442,100.00,41.051,K/sec
3327978214,,cycles,0.18%,155846407,13.04,2.773,GHz
4120087125,,instructions,0.32%,235785901,19.73,1.23,insn per cycle
417997363,,branches,0.28%,239430294,20.03,348.255,M/sec
1474856,,branch-misses,0.70%,239862998,20.07,0.35,of all branches
812518818,,L1-dcache-loads,0.25%,159938387,13.38,676.951,M/sec
28674320,,L1-dcache-load-misses,1.08%,159929334,13.38,3.49,of all L1-dcache accesses
30858101,,LLC-loads,1.02%,159924207,13.38,25.709,M/sec
1005005,,LLC-load-misses,1.04%,159911600,13.38,3.39,of all LL-cache accesses
3260873948,,L1-icache-loads,0.19%,159905356,13.38,2.717,G/sec
545632,,L1-icache-load-misses,1.19%,159906378,13.38,0.02,of all L1-icache accesses
763679892,,dTLB-loads,1.09%,159878220,13.38,636.260,M/sec
1991281,,dTLB-load-misses,0.68%,159880410,13.38,0.26,of all dTLB cache accesses
4070883341,,iTLB-loads,0.48%,239834274,20.07,3.392,G/sec
91183,,iTLB-load-misses,0.35%,239833837,20.07,0.00,of all iTLB cache accesses
13453499,,L1-dcache-prefetches,0.21%,236199170,19.76,11.209,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
