# started on Tue Nov  1 12:33:19 2022

2090.42,msec,task-clock,2090419603,100.00,0.998,CPUs utilized
45,,context-switches,2090419603,100.00,21.527,/sec
0,,cpu-migrations,2090419603,100.00,0.000,/sec
49272,,page-faults,2090419603,100.00,23.570,K/sec
3716346635,,cycles,272777624,13.06,1.778,GHz
3558332106,,instructions,412643251,19.75,0.96,insn per cycle
358892216,,branches,416697993,19.95,171.684,M/sec
1401485,,branch-misses,419554987,20.08,0.39,of all branches
983938454,,L1-dcache-loads,279735608,13.39,470.689,M/sec
92252976,,L1-dcache-load-misses,279735289,13.39,9.38,of all L1-dcache accesses
27684082,,LLC-loads,283644148,13.58,13.243,M/sec
5696432,,LLC-load-misses,283727133,13.58,20.58,of all LL-cache accesses
3629031784,,L1-icache-loads,279942127,13.40,1.736,G/sec
636432,,L1-icache-load-misses,279876505,13.40,0.02,of all L1-icache accesses
1016036548,,dTLB-loads,280224413,13.41,486.044,M/sec
12068111,,dTLB-load-misses,279115656,13.36,1.19,of all dTLB cache accesses
3728633334,,iTLB-loads,417497960,19.98,1.784,G/sec
126606,,iTLB-load-misses,413057296,19.77,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,410052541,19.63,0.000,/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
