# started on Tue Nov  1 12:20:28 2022

3858.75,msec,task-clock,3858754492,100.00,1.000,CPUs utilized
33,,context-switches,3858754492,100.00,8.552,/sec
0,,cpu-migrations,3858754492,100.00,0.000,/sec
65663,,page-faults,3858754492,100.00,17.017,K/sec
6852743122,,cycles,513362458,13.31,1.776,GHz
9198581716,,instructions,772981584,20.04,1.34,insn per cycle
487548943,,branches,777126467,20.15,126.349,M/sec
2236196,,branch-misses,779231296,20.21,0.46,of all branches
4997883951,,L1-dcache-loads,519649050,13.48,1.295,G/sec
27053403,,L1-dcache-load-misses,517538719,13.42,0.54,of all L1-dcache accesses
35860433,,LLC-loads,513564638,13.32,9.293,M/sec
1161512,,LLC-load-misses,511696480,13.27,3.24,of all LL-cache accesses
6719839675,,L1-icache-loads,511565526,13.27,1.741,G/sec
756667,,L1-icache-load-misses,511477855,13.26,0.01,of all L1-icache accesses
5090618606,,dTLB-loads,511512197,13.26,1.319,G/sec
2988840,,dTLB-load-misses,511499401,13.26,0.06,of all dTLB cache accesses
9181482375,,iTLB-loads,767316980,19.90,2.379,G/sec
222301,,iTLB-load-misses,767283917,19.90,0.00,of all iTLB cache accesses
15502479,,L1-dcache-prefetches,767104592,19.89,4.017,M/sec
<not supported>,,L1-dcache-prefetch-misses,0,100.00,,
