# started on Tue Nov  1 12:21:11 2022

3853.89,msec,task-clock,0.03%,3853893971,100.00,0.999,CPUs utilized
35,,context-switches,1.95%,3853893971,100.00,9.075,/sec
0,,cpu-migrations,0.00%,3853893971,100.00,0.000,/sec
65664,,page-faults,0.00%,3853893971,100.00,17.026,K/sec
6857364075,,cycles,0.04%,513200430,13.32,1.778,GHz
9246397740,,instructions,0.05%,772974497,20.07,1.35,insn per cycle
486701273,,branches,0.15%,777041142,20.17,126.194,M/sec
2142188,,branch-misses,0.86%,779416863,20.24,0.44,of all branches
4982920377,,L1-dcache-loads,0.10%,516830540,13.42,1.292,G/sec
26281815,,L1-dcache-load-misses,0.78%,512792163,13.31,0.52,of all L1-dcache accesses
35526575,,LLC-loads,0.27%,511638785,13.28,9.211,M/sec
1136133,,LLC-load-misses,0.16%,511625991,13.28,3.18,of all LL-cache accesses
6721841350,,L1-icache-loads,0.02%,511559782,13.28,1.743,G/sec
706774,,L1-icache-load-misses,0.90%,511652971,13.28,0.01,of all L1-icache accesses
5103953774,,dTLB-loads,0.06%,511788715,13.29,1.323,G/sec
2894009,,dTLB-load-misses,0.36%,511554610,13.28,0.06,of all dTLB cache accesses
9164521917,,iTLB-loads,0.04%,767137776,19.92,2.376,G/sec
222442,,iTLB-load-misses,0.17%,766903533,19.91,0.00,of all iTLB cache accesses
15643827,,L1-dcache-prefetches,0.18%,767037341,19.92,4.056,M/sec
<not supported>,,L1-dcache-prefetch-misses,0.00%,0,100.00,,
