# started on Sun Nov 20 15:55:44 2022

3786.84,msec,task-clock,3786844121,100.00,0.999,CPUs utilized
42,,context-switches,3786844121,100.00,11.091,/sec
0,,cpu-migrations,3786844121,100.00,0.000,/sec
65665,,page-faults,3786844121,100.00,17.340,K/sec
6003933389,,cycles,624949682,16.54,1.585,GHz
0,,stalled-cycles-frontend,628915328,16.65,,
0,,stalled-cycles-backend,632702033,16.75,0.00,backend cycles idle
3640151521,,instructions,637937862,16.88,0.61,insn per cycle
433656205,,branches,638584097,16.90,114.517,M/sec
24385467,,branch-misses,638046602,16.89,5.62,of all branches
1442387885,,L1-dcache-loads,636376389,16.84,380.894,M/sec
21303561,,L1-dcache-load-misses,633232446,16.76,1.48,of all L1-dcache accesses
63917204,,LLC-loads,633978133,16.78,16.879,M/sec
22158643,,LLC-load-misses,631798346,16.72,34.67,of all LL-cache accesses
807020403,,L1-icache-loads,633287728,16.76,213.112,M/sec
5051345,,L1-icache-load-misses,629210751,16.65,0.63,of all L1-icache accesses
1448367990,,dTLB-loads,625207794,16.55,382.474,M/sec
48719594,,dTLB-load-misses,622116598,16.47,3.36,of all dTLB cache accesses
797404361,,iTLB-loads,622076911,16.46,210.572,M/sec
34721,,iTLB-load-misses,622131526,16.47,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,622265402,16.47,0.000,/sec
0,,L1-dcache-prefetch-misses,622387169,16.47,0.000,/sec
