# started on Sun Nov 20 15:56:35 2022

3914.18,msec,task-clock,3914180356,100.00,0.996,CPUs utilized
274,,context-switches,3914180356,100.00,70.002,/sec
0,,cpu-migrations,3914180356,100.00,0.000,/sec
65664,,page-faults,3914180356,100.00,16.776,K/sec
6202903104,,cycles,649159356,16.61,1.585,GHz
0,,stalled-cycles-frontend,653619861,16.73,,
0,,stalled-cycles-backend,651159687,16.66,0.00,backend cycles idle
3722629087,,instructions,661174096,16.92,0.60,insn per cycle
442800602,,branches,661499562,16.93,113.127,M/sec
25733045,,branch-misses,668461423,17.11,5.81,of all branches
1477086393,,L1-dcache-loads,664358361,17.00,377.368,M/sec
21006226,,L1-dcache-load-misses,659829948,16.89,1.42,of all L1-dcache accesses
68216971,,LLC-loads,648573848,16.60,17.428,M/sec
24735908,,LLC-load-misses,644648817,16.50,36.26,of all LL-cache accesses
768106115,,L1-icache-loads,644968366,16.51,196.237,M/sec
5838166,,L1-icache-load-misses,642605499,16.44,0.76,of all L1-icache accesses
1428029707,,dTLB-loads,642630999,16.45,364.835,M/sec
52163334,,dTLB-load-misses,642536191,16.44,3.65,of all dTLB cache accesses
800195735,,iTLB-loads,645532781,16.52,204.435,M/sec
17357,,iTLB-load-misses,645675418,16.52,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,645193119,16.51,0.000,/sec
0,,L1-dcache-prefetch-misses,651313809,16.67,0.000,/sec
