# started on Sun Nov  6 15:05:55 2022

3597.27,msec,task-clock,0.10%,3597268376,100.00,0.995,CPUs utilized
24,,context-switches,7.21%,3597268376,100.00,6.648,/sec
0,,cpu-migrations,0.00%,3597268376,100.00,0.000,/sec
49272,,page-faults,0.00%,3597268376,100.00,13.648,K/sec
5700918252,,cycles,0.10%,597086475,16.64,1.579,GHz
0,,stalled-cycles-frontend,0.00%,594510971,16.57,,
0,,stalled-cycles-backend,0.00%,596936725,16.63,0.00,backend cycles idle
3860694561,,instructions,0.51%,598169772,16.67,0.67,insn per cycle
367869664,,branches,0.58%,598219695,16.67,101.896,M/sec
19006632,,branch-misses,0.29%,598313845,16.67,5.02,of all branches
1313770337,,L1-dcache-loads,0.44%,598259685,16.67,363.902,M/sec
21069226,,L1-dcache-load-misses,0.56%,598461334,16.68,1.57,of all L1-dcache accesses
59824323,,LLC-loads,0.33%,598276881,16.67,16.571,M/sec
18445039,,LLC-load-misses,0.38%,598827698,16.69,31.09,of all LL-cache accesses
760547907,,L1-icache-loads,0.27%,598250210,16.67,210.665,M/sec
3884734,,L1-icache-load-misses,0.83%,601116728,16.75,0.52,of all L1-icache accesses
1358483908,,dTLB-loads,0.31%,597945305,16.66,376.287,M/sec
46613271,,dTLB-load-misses,1.51%,598383627,16.67,3.46,of all dTLB cache accesses
767020116,,iTLB-loads,0.54%,596679455,16.63,212.457,M/sec
0,,iTLB-load-misses,0.00%,598274477,16.67,0.00,of all iTLB cache accesses
0,,L1-dcache-prefetches,0.00%,600737575,16.74,0.000,/sec
0,,L1-dcache-prefetch-misses,0.00%,597239778,16.64,0.000,/sec
